security_code,issuer_name,security_id,security_name,status,group,face_value,isin_no,instrument,load_date,source,data_source
750817,Ind Renewable Energy Ltd,INDREN-RE,Ind Renewable Energy Ltd,Suspended,R,0.05,INE138O20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750818,Grasim Industries Ltd,GRASIM-RE,Grasim Industries Ltd,Suspended,R,0.05,INE047A20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750819,Genpharmasec Limited,GENPHAR-RE,Genpharmasec Ltd,Suspended,R,0.05,INE861N20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750820,Sharanam Infraproject And Trading Limited,SIPTL-RE1,Sharanam Infraproject And Trading Ltd,Suspended,R,0.05,INE104S20022,-,2026-07-03 22:20:52.856832,BSE,BSE
750821,Shree Ajit Pulp And Paper Ltd,SAPPL-RE,Shree Ajit Pulp And Paper Ltd,Suspended,R,0.05,INE185C20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750822,Skipper Limited,SKIPPER-RE,Skipper Ltd,Suspended,R,0.05,INE439E20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750823,Ampvolts Limited,AMPVOLTSRE,Ampvolts Ltd,Suspended,R,0.05,INE989J20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750824,Yarn Syndicate Ltd.,YARNSYN-RE,Yarn Syndicate Ltd,Suspended,R,0.05,INE564C20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750825,Indian Infotech And Software Ltd.,INDINFO-RE,Indian Infotech And Software Ltd,Suspended,R,0.05,INE300B20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750826,Adroit Infotech Limited,ADRO-RE,Adroit Infotech Ltd,Suspended,R,0.05,INE737B20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750827,Sammaan Capital Limited,SCL-RE,Sammaan Capital Ltd,Suspended,R,0.05,INE148I20012,-,2026-07-03 22:20:52.856832,BSE,BSE
750828,Magnum Ventures Limited,MAGNUM-RE,Magnum Ventures Ltd,Suspended,R,0.05,INE387I20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750829,Mangalam Industrial Finance Limited,MANGIND-RE,Mangalam Industrial Finance Ltd,Suspended,R,0.05,INE717C20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750830,Nagreeka Exports Ltd.,NAGREE-RE,Nagreeka Exports Ltd,Suspended,R,0.05,INE123B20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750831,Affordable Robotic & Automation Limited,AFFORD-RE,Affordable Robotic & Automation Ltd,Suspended,R,0.05,INE692Z20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750832,Dipna Pharmachem Limited,DPL-RE,Dipna Pharmachem Ltd,Suspended,R,0.05,INE0MC420013,-,2026-07-03 22:20:52.856832,BSE,BSE
750833,Mitsu Chem Plast Limited,MITSU-RE,Mitsu Chem Plast Ltd,Suspended,R,0.05,INE317V20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750834,Sgl Resources Limited,SGLRES-RE1,Scanpoint Geomatics Ltd,Suspended,R,0.05,INE967B20028,-,2026-07-03 22:20:52.856832,BSE,BSE
750835,South Indian Bank Ltd.,SOUTH-RE,South Indian Bank Ltd,Suspended,R,0.05,INE683A20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750836,Mercury Trade Links Ltd.,MERCTRD-RE,Mercury Trade Links Ltd,Suspended,R,0.05,INE319T20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750837,Valencia Nutrition Limited,VALENC-RE,Valencia Nutrition Ltd,Suspended,R,0.05,INE08RT20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750838,Arunjyoti Bio Ventures Limited,ABVL-RE,Arunjyoti Bio Ventures Ltd,Suspended,R,0.05,INE485K20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750839,Hindustan Construction Co. Ltd.,HCC-RE,Hindustan Construction Co Ltd,Suspended,R,0.05,INE549A20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750840,Tierra Agrotech Limited,TIERRA-RE,Tierra Agrotech Ltd,Suspended,R,0.05,INE05CY20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750841,Sawaca Enterprises Limited,SAWACA-RE,Sawaca Business Machines Ltd,Suspended,R,0.05,INE248B20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750842,Balkrishna Paper Mills Ltd,BALKRI-RE,Balkrishna Paper Mills Ltd,Suspended,R,0.05,INE875R20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750843,Mishtann Foods Limited,MISHTAN-RE,Mishtann Foods Ltd,Suspended,R,0.05,INE094S20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750844,Spectrum Foods Limited,SPECFD-RE,Spectrum Foods Ltd,Suspended,R,0.05,INE547C20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750845,Jyoti Structures Ltd.,JYOTI-RE,Jyoti Structures Ltd,Suspended,R,0.05,INE197A20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750846,Newtrac Foods & Beverages Limited,MARKOB-RE,Markobenz Ventures Ltd,Suspended,R,0.05,INE229N20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750847,Shiva Cement Ltd.,SHIVA-RE,Shiva Cement Ltd,Suspended,R,0.05,INE555C20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750848,Aa Plus Tradelink Limited,ATRADE-RE,Aa Plus Tradelink Ltd,Suspended,R,0.05,INE0C5920014,-,2026-07-03 22:20:52.856832,BSE,BSE
750849,Iykot Hitech Toolroom Ltd,IYKOT-RE,Iykot Hitech Toolroom Ltd,Suspended,R,0.05,INE079L20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750850,Sakuma Exports Ltd.,SAKUMA-RE,Sakuma Exports Ltd,Suspended,R,0.05,INE190H20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750851,Til Ltd.,TIL-RE,Til Ltd,Suspended,R,0.05,INE806C20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750852,Sgl Resources Limited,SGLRES-RE2,Scanpoint Geomatics Ltd,Suspended,R,0.05,INE967B20036,-,2026-07-03 22:20:52.856832,BSE,BSE
750853,Iifl Finance Limited,IIFL-RE,Iifl Finance Ltd,Suspended,R,0.05,INE530B20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750854,Vms Industries Limited,VMS-RE,Vms Industries Ltd,Suspended,R,0.05,INE932K20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750855,Mantra Capital Limited,MANTRA-RE,Savani Financials Ltd,Suspended,R,0.05,INE304E20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750856,Sobhagya Mercantile Ltd.,SOBME-RE,Sobhagya Merchantile Ltd,Suspended,R,0.05,INE754D20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750857,Yug Decor Limited,YUG-RE,Yug Decor Ltd,Suspended,R,0.05,INE796W20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750858,Ashnoor Textiles Mills Ltd.,ASHNOOR-RE,Ashnoor Textiles Mills Ltd,Suspended,R,0.05,INE372I20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750859,Ashapuri Gold Ornament Limited,AGOL-RE,Ashapuri Gold Ornament Ltd,Suspended,R,0.05,INE05FR20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750860,Billwin Industries Limited,BILLWIN-RE,Billwin Industries Ltd,Suspended,R,0.05,INE0CRS20012,-,2026-07-03 22:20:52.856832,BSE,BSE
750861,Banas Finance Limited,BANASF-RE1,Banas Finance Ltd,Suspended,R,0.05,INE521L20022,-,2026-07-03 22:20:52.856832,BSE,BSE
750862,Khoobsurat Ltd.,KHOOBSU-RE,Khoobsurat Ltd,Suspended,R,0.05,INE731G20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750863,Franklin Industries Limited,FRANKIN-RE,Franklin Industries Ltd,Suspended,R,0.05,INE789R20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750864,Ifl Enterprises Limited,IFL-RE,Ifl Enterprises Ltd,Suspended,R,0.05,INE714U20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750865,Viji Finance Limited,VIJIFI-RE,Viji Finance Ltd,Suspended,R,0.05,INE159N20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750866,Solara Active Pharma Sciences Limited,SOLARA-RE,Solara Active Pharma Sciences Ltd,Suspended,R,0.05,INE624Z20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750867,Dsj Keep Learning Limited,KEEPLN-RE,Dsj Keep Learning Ltd,Suspended,R,0.05,INE055C20012,-,2026-07-03 22:20:52.856832,BSE,BSE
750868,Vsf Projects Limited,VSFPROJ-RE,Vsf Projects Ltd,Suspended,R,0.05,INE923K20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750869,Integra Essentia Limited,ESSEN-RE2,Integra Essentia Ltd,Suspended,R,0.05,INE418N20035,-,2026-07-03 22:20:52.856832,BSE,BSE
750870,Nakoda Group Of Industries Limited,NGIL-RE2,Nakoda Group Of Industries Ltd,Suspended,R,0.05,INE236Y20038,-,2026-07-03 22:20:52.856832,BSE,BSE
750871,Gujarat Toolroom Ltd.,GUJTLRM-RE,Gujarat Toolroom Ltd,Suspended,R,0.05,INE145J20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750872,Spright Agro Limited,SPRIGHT-RE,Spright Agro Ltd,Suspended,R,0.05,INE179O20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750873,Sobha Limited,SOBHA-RE,Sobha Ltd,Suspended,R,0.05,INE671H20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750874,Srestha Finvest Limited,SRESTHA-RE,Srestha Finvest Ltd,Suspended,R,0.05,INE606K20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750875,Sepc Limited,SEPC-RE2,Sepc Ltd,Suspended,R,0.05,INE964H20030,-,2026-07-03 22:20:52.856832,BSE,BSE
750876,Bhandari Hosiery Exports Ltd.,BHANDA-RE1,Bhandari Hosiery Exports Ltd,Suspended,R,0.05,INE474E20029,-,2026-07-03 22:20:52.856832,BSE,BSE
750877,Inventure Growth & Securities Limited,INVENT-RE,Inventure Growth & Securities Ltd,Suspended,R,0.05,INE878H20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750878,Suraj Industries Limited.,SURJIND-RE,Suraj Industries Ltd,Suspended,R,0.05,INE170U20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750879,Lesha Industries Limited,LESHIND-RE,Lesha Industries Ltd,Suspended,R,0.05,INE050L20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750880,Sharat Industries Ltd.,SHINDL-RE,Sharat Industries Ltd,Suspended,R,0.05,INE220Z20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750881,Indowind Energy Ltd.,INDO-RE1,Indowind Energy Ltd,Suspended,R,0.05,INE227G20026,-,2026-07-03 22:20:52.856832,BSE,BSE
750882,Gacm Technologies Limited,GATECH-RE,Gacm Technologies Ltd,Suspended,R,0.05,INE224E20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750883,Gacm Technologies Limited,GACMDVR-RE,Gacm Technologies Ltd,Suspended,R,0.05,INE224E20028,-,2026-07-03 22:20:52.856832,BSE,BSE
750884,Shrydus Industries Limited,SHRIND-RE,Shrydus Industries Ltd,Suspended,R,0.05,INE488C20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750885,Tata Consumer Products Limited,TATACON-RE,Tata Consumer Products Ltd,Suspended,R,0.05,INE192A20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750886,Dhansafal Finserve Limited,DHANSAF-RE,Luharuka Media & Infra Ltd,Suspended,R,0.05,INE195E20012,-,2026-07-03 22:20:52.856832,BSE,BSE
750887,Vishvprabha Ventures Limited,VISVEN-RE,Vishvprabha Ventures Ltd,Suspended,R,0.05,INE762D20029,-,2026-07-03 22:20:52.856832,BSE,BSE
750888,Swiss Military Consumer Goods Limited,SWISSM-RE1,Swiss Military Consumer Goods Ltd,Suspended,R,0.05,INE010C20033,-,2026-07-03 22:20:52.856832,BSE,BSE
750889,A.F. Enterprises Limited,AFEL-RE1,Af Enterprises Ltd,Suspended,R,0.05,INE663P20023,-,2026-07-03 22:20:52.856832,BSE,BSE
750890,Jaykay Enterprises Limited,JAYKAY-RE,Jaykay Enterprises Ltd,Suspended,R,0.05,INE903A20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750891,Orient Green Power Company Limited,GREEN-RE1,Orient Green Power Company Ltd,Suspended,R,0.05,INE999K20022,-,2026-07-03 22:20:52.856832,BSE,BSE
750892,Vinny Overseas Limited,VINNY-RE,Vinny Overseas Ltd,Suspended,R,0.05,INE01KI20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750893,Atal Realtech Limited,ATAL-RE,Atal Realtech Ltd,Suspended,R,0.05,INE0ALR20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750894,Dhyaani Tradeventtures Limited,DHATRA-RE,Dhyaani Tradeventtures Ltd,Suspended,R,0.05,INE0K5F20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750895,Modern Engineering And Projects Limited,MODERN-RE,Modern Engineering And Projects Ltd,Suspended,R,0.05,INE250S20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750896,Akshar Spintex Limited,AKSH-RE,Akshar Spintex Ltd,Suspended,R,0.05,INE256Z20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750897,Sru Steels Limited,SRUST-RE,Sru Steels Ltd,Suspended,R,0.05,INE425C20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750898,Vardhman Polytex Ltd.,VARDM-RE,Vardhman Polytex Ltd,Suspended,R,0.05,INE835A20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750899,Ducon Infratechnologies Limited,DUCON-RE,Ducon Infratechnologies Ltd,Suspended,R,0.05,INE741L20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750900,Emerald Leisures Limited,EMELE-RE,Emerald Leisures Ltd,Suspended,R,0.05,INE044N20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750901,Patel Integrated Logistics Ltd,PATINT-RE2,Patel Integrated Logistics Ltd,Suspended,R,0.05,INE529D20030,-,2026-07-03 22:20:52.856832,BSE,BSE
750902,Oriental Trimex Limited,ORIENT-RE,Oriental Trimex Ltd,Suspended,R,0.05,INE998H20012,-,2026-07-03 22:20:52.856832,BSE,BSE
750903,Ganesha Ecoverse Limited,GANECO-RE,Ganesha Ecoverse Ltd,Suspended,R,0.05,INE369Q20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750904,Sadhana Nitrochem Ltd.,SADHNAN-RE,Sadhana Nitrochem Ltd,Suspended,R,0.05,INE888C20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750905,Synergy Green Industries Limited,SGIL-RE,Synergy Green Industries Ltd,Suspended,R,0.05,INE00QT20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750906,Advik Capital Limited,ADVCAP-RE,Advik Capital Ltd,Suspended,R,0.05,INE178T20032,-,2026-07-03 22:20:52.856832,BSE,BSE
750907,Rapid Investments Ltd.,RAPINV-RE,Rapid Investments Ltd,Suspended,R,0.05,INE154M20012,-,2026-07-03 22:20:52.856832,BSE,BSE
750908,Narmada Agrobase Limited,NARMA-RE,Narmada Agrobase Ltd,Suspended,R,0.05,INE117Z20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750909,Tilak Ventures Limited,TILAK-RE1,Tilak Ventures Ltd,Suspended,R,0.05,INE026L20030,-,2026-07-03 22:20:52.856832,BSE,BSE
750910,Purple Finance Limited,PURFIN-RE,Purple Finance Ltd,Suspended,R,0.05,INE0CYK20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750911,Geojit Financial Services Limited,GEOJIT-RE,Geojit Financial Services Ltd,Suspended,R,0.05,INE007B20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750912,Arc Finance Limited,ARCFIN-RE,Arc Finance Ltd,Suspended,R,0.05,INE202R20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750913,Kretto Syscon Limited,KRETTO-RE,Kretto Syscon Ltd,Suspended,R,0.05,INE128R20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750914,Edvenswa Enterprises Limited,EDVEN-RE1,Edvenswa Enterprises Ltd,Suspended,R,0.05,INE125G20022,-,2026-07-03 22:20:52.856832,BSE,BSE
750915,Bella Casa Fashion & Retail Limited,BELLA-RE,Bella Casa Fashion & Retail Ltd,Suspended,R,0.05,INE344T20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750916,Thinkink Picturez Limited,THINK-RE,Thinkink Picturez Ltd,Suspended,R,0.05,INE365S20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750917,Igc Industries Limited,IGCIND-RE,Igc Industries Ltd,Suspended,R,0.05,INE099S20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750918,Mercury Trade Links Ltd.,MERTRA-RE,Mercury Trade Links Ltd,Suspended,R,0.05,INE319T20024,-,2026-07-03 22:20:52.856832,BSE,BSE
750919,Pmc Fincorp Limited,PMCFIN-RE,Pmc Fincorp Ltd,Suspended,R,0.05,INE793G20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750920,Hindware Home Innovation Limited,HINDWAR-RE,Hindware Home Innovation Ltd,Suspended,R,0.05,INE05AN20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750921,Shangar Decor Limited,SHADEC-RE,Shangar Decor Ltd,Suspended,R,0.05,INE118R20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750922,Diligent Industries Limited,DILIND-RE,Diligent Industries Ltd,Suspended,R,0.05,INE650C20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750923,Asian Petroproducts & Exports Ltd.,ASIANP-RE,Asian Petroproducts & Exports Ltd,Suspended,R,0.05,INE810M20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750924,Dmr Engineering Limited,DMR-RE,Dmr Hydroengineering & Infrastructures Ltd,Suspended,R,0.05,INE07L520010,-,2026-07-03 22:20:52.856832,BSE,BSE
750925,Pradhin Limited,PRADH-RE,Pradhin Ltd,Suspended,R,0.05,INE656B20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750926,Nhc Foods Limited,NHCFO-RE,Nhc Foods Ltd,Suspended,R,0.05,INE141C20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750927,Sgl Resources Limited,SGLRES- RE3,Scanpoint Geomatics Ltd,Suspended,R,0.05,INE967B20044,-,2026-07-03 22:20:52.856832,BSE,BSE
750928,Upl Limited,UPL-RE,Upl Ltd,Suspended,R,0.05,INE628A20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750929,Enbee Trade & Finance Ltd.,ENBEE-RE1,Enbee Trade & Finance Ltd,Suspended,R,0.05,INE993I20029,-,2026-07-03 22:20:52.856832,BSE,BSE
750930,Moongipa Capital Finance Ltd.,MOONGI-RE,Moongipa Capital Finance Ltd,Suspended,R,0.05,INE153K20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750931,Gujarat Natural Resources Limited,GNRL-RE,Gujarat Natural Resources Ltd,Suspended,R,0.05,INE207H20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750932,Viceroy Hotels Ltd.,VHLTD-RE,Viceroy Hotels Ltd,Suspended,R,0.05,INE048C20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750933,Jonjua Overseas Limited,JONJUA-RE,Jonjua Overseas Ltd,Suspended,R,0.05,INE793Z20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750934,Lws Knitwear Ltd,KNIT-RE,Lws Knitwear Ltd,Suspended,R,0.05,INE281M20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750935,Vistar Amar Limited,VISTA-RE,Vistar Amar Ltd,Suspended,R,0.05,INE878P20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750936,Ace Software Exports Ltd.,ACES-RE,Ace Software Exports Ltd,Suspended,R,0.05,INE849B20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750937,Quasar India Limited,QUASAR-RE,Quasar India Ltd,Suspended,R,0.05,INE855P20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750938,Avonmore Capital & Management Services Limited,AVON-RE,Avonmore Capital & Management Services Ltd,Suspended,R,0.05,INE323B20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750939,Aastamangalam Finance Limited,AASTA-RE,Aastamangalam Finance Ltd,Suspended,R,0.05,INE819K20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750940,Murae Organisor Limited,MURAE-RE1,Murae Organisor Ltd,Suspended,R,0.05,INE060620023,-,2026-07-03 22:20:52.856832,BSE,BSE
750941,Mega Corporation Ltd,MEGACO-RE,Mega Corporation Ltd,Suspended,R,0.05,INE804B20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750942,Dhanlaxmi Bank Limited,DHAN-RE,Dhanlaxmi Bank Ltd,Active,R,0.05,INE680A20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750943,Pro Fin Capital Services Ltd,PROFIN-RE,Pro Fin Capital Services Ltd,Suspended,R,0.05,INE732K20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750944,Anupam Finserv Limited,ANUFIN-RE,Anupam Finserv Ltd,Suspended,R,0.05,INE069B20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750945,Sharanam Infraproject And Trading Limited,SIPTL-RE2,Sharanam Infraproject And Trading Ltd,Suspended,R,0.05,INE104S20030,-,2026-07-03 22:20:52.856832,BSE,BSE
750946,Global Defence Industries Limited,GDIL-RE,Global Defence Industries Ltd,Suspended,R,0.05,INE425H20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750947,Camlin Fine Sciences Ltd,CAMLIN-RE,Camlin Fine Sciences Ltd,Suspended,R,0.05,INE052I20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750948,California Software Co. Ltd.,CALSOFT-RE,California Software Co Ltd,Suspended,R,0.05,INE526B20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750949,Gtt Data Solutions Limited,GTTDA-RE,Gtt Data Solutions Ltd,Suspended,R,0.05,INE959B20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750950,Interactive Financial Services Limited,INTFIN-RE,Interactive Financial Services Ltd,Suspended,R,0.05,INE064T20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750951,Ultracab (India) Limited,ULTACA-RE,Ultracab (India) Ltd,Suspended,R,0.05,INE010R20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750952,Iel Limited,INDXTR-RE,Iel Ltd,Suspended,R,0.05,INE056E20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750953,Ganesh Holding Ltd.,GANHOLD-RE,Ganesh Holding Ltd,Suspended,R,0.05,INE932M20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750954,Jyoti Structures Ltd.,JYOTI-RE1,Jyoti Structures Ltd,Suspended,R,0.05,INE197A20024,-,2026-07-03 22:20:52.856832,BSE,BSE
750955,Harshil Agrotech Limited,HARSHIL-RE,Harshil Agrotech Ltd,Suspended,R,0.05,INE098E20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750956,Kairosoft Ai Solutions Limited,VOLKAI-RE,Kairosoft Ai Solutions Ltd,Suspended,R,0.05,INE820M20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750957,Laddu Gopal Online Services Limited,LADDU-RE,Ett Ltd,Suspended,R,0.05,INE546I20017,-,2026-07-03 22:20:52.856832,BSE,BSE
750958,Thangamayil Jewellery Limited,THANG-RE,Thangamayil Jewellery Ltd,Suspended,R,0.05,INE085J20014,-,2026-07-03 22:20:52.856832,BSE,BSE
750959,Fynx Capital Limited,FYNX-RE,Rajath Finance Ltd,Suspended,R,0.05,INE455H20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750960,Shri Niwas Leasing And Finance Limited,SHRINI-RE,Shri Niwas Leasing And Finance Ltd,Suspended,R,0.05,INE201F20015,-,2026-07-03 22:20:52.856832,BSE,BSE
750961,Welspun Specialty Solutions Limited,WELSPL-RE,Welspun Specialty Solutions Ltd,Suspended,R,0.05,INE731F20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750962,Karnawati Innovation Limited,KARNAWAT RE,Bisil Plast Ltd,Suspended,R,0.05,INE214D20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750963,Vipul Organics Limited,VIPUL-RE,Vipul Organics Ltd,Suspended,R,0.05,INE834D20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750964,A B Infrabuild Limited,ABIN-RE1,A B Infrabuild Ltd,Suspended,R,0.05,INE00YB20025,-,2026-07-03 22:20:52.856832,BSE,BSE
750965,Eureka Industries Ltd.,EUREKA-RE,Eureka Industries Ltd,Suspended,R,0.05,INE958A20011,-,2026-07-03 22:20:52.856832,BSE,BSE
750966,Sonalis Consumer Products Limited,SONALI-RE,Sonalis Consumer Products Ltd,Suspended,R,0.05,INE0N5O20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750967,Fusion Finance Limited,FUSI-RE,Fusion Finance Ltd,Suspended,R,0.05,INE139R20012,-,2026-07-03 22:20:52.856832,BSE,BSE
750968,Bodhi Tree Multimedia Limited,BTML-RE1,Bodhi Tree Multimedia Ltd,Suspended,R,0.05,INE0EEJ20023,-,2026-07-03 22:20:52.856832,BSE,BSE
750969,String Metaverse Limited,META-RE,Bio Green Papers Ltd,Suspended,R,0.05,INE958L20018,-,2026-07-03 22:20:52.856832,BSE,BSE
750970,Annvrridhhi Ventures Limited,ANVRDH-RE,Annvrridhhi Ventures Ltd,Delisted,R,0.05,INE075K20013,-,2026-07-03 22:20:52.856832,BSE,BSE
750971,Tirupati Innovar Limited,TIRUPATIRE,Tirupati Tyres Ltd,Suspended,R,0.05,INE812Q20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750972,Garment Mantra Lifestyle Limited,GARMNT-RE,Garment Mantra Lifestyle Ltd,Suspended,R,0.05,INE653S20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750973,Onesource Industries And Ventures Limited,OIVL-RE,Onesource Industries And Ventures Ltd,Suspended,R,0.05,INE125F20016,-,2026-07-03 22:20:52.856832,BSE,BSE
750974,Supha Pharmachem Limited,SUPHA-RE,Remedium Lifecare Ltd,Suspended,R,0.05,INE549S20010,-,2026-07-03 22:20:52.856832,BSE,BSE
750975,Gacm Technologies Limited,GATECH-RE1,Gacm Technologies Ltd,Suspended,R,0.05,INE224E20036,-,2026-07-03 22:20:52.856832,BSE,BSE
750976,Gacm Technologies Limited,GATDVR-RE,Gacm Technologies Ltd,Suspended,R,0.05,INE224E20044,-,2026-07-03 22:20:52.856832,BSE,BSE
750977,Max India Limited,MAXIND-RE,Max India Ltd,Suspended,R,0.05,INE0CG620016,-,2026-07-03 22:20:52.856832,BSE,BSE
750978,Bannari Amman Spinning Mills Ltd,BASML-RE1,Bannari Amman Spinning Mills Ltd,Suspended,R,0.05,INE186H20022,-,2026-07-03 22:20:52.856832,BSE,BSE
750979,Growington Ventures India Limited,GROWIN-RE,Growington Ventures India Ltd,Suspended,R,0.05,INE451S20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750980,Alan Scott Enterprises Limited,ALAN-RE1,Alan Scott Industries Ltd,Suspended,R,0.05,INE273F20022,-,2026-07-03 22:20:52.856832,BSE,BSE
750981,Lloyds Engineering Works Limited,LLOYDS-RE1,Lloyds Engineering Works Ltd,Suspended,R,0.05,INE093R20029,-,2026-07-03 22:20:52.856832,BSE,BSE
750982,Avantel Limited,AVANTEL-RE,Avantel Ltd,Suspended,R,0.05,INE005B20019,-,2026-07-03 22:20:52.856832,BSE,BSE
750983,Mahindra & Mahindra Financial Services Limited,M&MFIN-RE1,Mahindra & Mahindra Financial Services Ltd,Suspended,R,0.05,INE774D20024,-,2026-07-03 22:20:52.856832,BSE,BSE
